dyadid,person,Day,dayOfWeek,time,genderE,genderS,conflict_A,conflict_P,Cconflict_A,Cconflict_P,Cavoid_A,Cavoid_A,woman,man,satisf_A,satisf_P,Csatisf_A,Csatis_P
129,1,1,3,-6.5,1,M,4,2,2.01,0.01,0.862257282,-0.012742718,0,1,5.5,6.25,-0.824348686,-0.074348686
129,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,0.862257282,-0.012742718,0,1,7,6.75,0.675651314,0.425651314
129,1,3,5,-4.5,1,M,2,1,0.01,-0.99,0.862257282,-0.012742718,0,1,6.25,6.5,-0.074348686,0.175651314
129,1,4,6,-3.5,1,M,1,1,-0.99,-0.99,0.862257282,-0.012742718,0,1,7,7,0.675651314,0.675651314
129,1,5,7,-2.5,1,M,1,2,-0.99,0.01,0.862257282,-0.012742718,0,1,6,7,-0.324348686,0.675651314
129,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,0.862257282,-0.012742718,0,1,6.75,7,0.425651314,0.675651314
129,1,7,2,-0.5,1,M,2,1,0.01,-0.99,0.862257282,-0.012742718,0,1,7,7,0.675651314,0.675651314
129,1,8,3,0.5,1,M,1,1,-0.99,-0.99,0.862257282,-0.012742718,0,1,7,6.75,0.675651314,0.425651314
129,1,9,4,1.5,1,M,2,1,0.01,-0.99,0.862257282,-0.012742718,0,1,7,6.75,0.675651314,0.425651314
129,1,10,5,2.5,1,M,1,2,-0.99,0.01,0.862257282,-0.012742718,0,1,7,7,0.675651314,0.675651314
129,1,11,6,3.5,1,M,2,1,0.01,-0.99,0.862257282,-0.012742718,0,1,7,7,0.675651314,0.675651314
129,1,12,7,4.5,1,M,1,4,-0.99,2.01,0.862257282,-0.012742718,0,1,7,7,0.675651314,0.675651314
129,1,13,1,5.5,1,M,1,1,-0.99,-0.99,0.862257282,-0.012742718,0,1,7,6.5,0.675651314,0.175651314
129,1,14,2,6.5,1,M,2,1,0.01,-0.99,0.862257282,-0.012742718,0,1,7,6.75,0.675651314,0.425651314
129,2,1,3,-6.5,-1,F,2,4,0.01,2.01,-0.012742718,0.862257282,1,0,6.25,5.5,-0.074348686,-0.824348686
129,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.862257282,1,0,6.75,7,0.425651314,0.675651314
129,2,3,5,-4.5,-1,F,1,2,-0.99,0.01,-0.012742718,0.862257282,1,0,6.5,6.25,0.175651314,-0.074348686
129,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.862257282,1,0,7,7,0.675651314,0.675651314
129,2,5,7,-2.5,-1,F,2,1,0.01,-0.99,-0.012742718,0.862257282,1,0,7,6,0.675651314,-0.324348686
129,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.862257282,1,0,7,6.75,0.675651314,0.425651314
129,2,7,2,-0.5,-1,F,1,2,-0.99,0.01,-0.012742718,0.862257282,1,0,7,7,0.675651314,0.675651314
129,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.862257282,1,0,6.75,7,0.425651314,0.675651314
129,2,9,4,1.5,-1,F,1,2,-0.99,0.01,-0.012742718,0.862257282,1,0,6.75,7,0.425651314,0.675651314
129,2,10,5,2.5,-1,F,2,1,0.01,-0.99,-0.012742718,0.862257282,1,0,7,7,0.675651314,0.675651314
129,2,11,6,3.5,-1,F,1,2,-0.99,0.01,-0.012742718,0.862257282,1,0,7,7,0.675651314,0.675651314
129,2,12,7,4.5,-1,F,4,1,2.01,-0.99,-0.012742718,0.862257282,1,0,7,7,0.675651314,0.675651314
129,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-0.012742718,0.862257282,1,0,6.5,7,0.175651314,0.675651314
129,2,14,2,6.5,-1,F,1,2,-0.99,0.01,-0.012742718,0.862257282,1,0,6.75,7,0.425651314,0.675651314
130,1,1,3,-6.5,1,M,1,2,-0.99,0.01,1.022971567,-0.262742718,0,1,6.5,7,0.175651314,0.675651314
130,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,3,5,-4.5,1,M,3,3,1.01,1.01,1.022971567,-0.262742718,0,1,6.5,7,0.175651314,0.675651314
130,1,4,6,-3.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,5,7,-2.5,1,M,1,3,-0.99,1.01,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,8,3,0.5,1,M,1,5,-0.99,3.01,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,9,4,1.5,1,M,4,3,2.01,1.01,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,10,5,2.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,11,6,3.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,12,7,4.5,1,M,4,4,2.01,2.01,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,13,1,5.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,1,14,2,6.5,1,M,1,1,-0.99,-0.99,1.022971567,-0.262742718,0,1,7,7,0.675651314,0.675651314
130,2,1,3,-6.5,-1,F,2,1,0.01,-0.99,-0.262742718,1.022971567,1,0,7,6.5,0.675651314,0.175651314
130,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,3,5,-4.5,-1,F,3,3,1.01,1.01,-0.262742718,1.022971567,1,0,7,6.5,0.675651314,0.175651314
130,2,4,6,-3.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,5,7,-2.5,-1,F,3,1,1.01,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,8,3,0.5,-1,F,5,1,3.01,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,9,4,1.5,-1,F,3,4,1.01,2.01,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,12,7,4.5,-1,F,4,4,2.01,2.01,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
130,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,-0.262742718,1.022971567,1,0,7,7,0.675651314,0.675651314
131,1,1,3,-6.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,2,4,-5.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,3,5,-4.5,1,M,1,2,-0.99,0.01,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,4,6,-3.5,1,M,1,4,-0.99,2.01,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,8,3,0.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,9,4,1.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,10,5,2.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,11,6,3.5,1,M,7,1,5.01,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,12,7,4.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,13,1,5.5,1,M,1,1,-0.99,-0.99,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,1,14,2,6.5,1,M,1,2,-0.99,0.01,-1.387742718,0.362257282,0,1,7,7,0.675651314,0.675651314
131,2,1,3,-6.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,2,4,-5.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,3,5,-4.5,-1,F,2,1,0.01,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,4,6,-3.5,-1,F,4,1,2.01,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,11,6,3.5,-1,F,1,7,-0.99,5.01,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
131,2,14,2,6.5,-1,F,2,1,0.01,-0.99,0.362257282,-1.387742718,1,0,7,7,0.675651314,0.675651314
132,1,1,3,-6.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,6,5,-0.324348686,-1.324348686
132,1,2,4,-5.5,1,M,1,4,-0.99,2.01,-0.137742718,0.862257282,0,1,4.75,4.5,-1.574348686,-1.824348686
132,1,3,5,-4.5,1,M,1,2,-0.99,0.01,-0.137742718,0.862257282,0,1,4.5,5.25,-1.824348686,-1.074348686
132,1,4,6,-3.5,1,M,5,5,3.01,3.01,-0.137742718,0.862257282,0,1,1.75,3.75,-4.574348686,-2.574348686
132,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,7,0.675651314,0.675651314
132,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,6.5,0.675651314,0.175651314
132,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,6.75,0.675651314,0.425651314
132,1,8,3,0.5,1,M,3,2,1.01,0.01,-0.137742718,0.862257282,0,1,6,6.75,-0.324348686,0.425651314
132,1,9,4,1.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,5.75,0.675651314,-0.574348686
132,1,10,5,2.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,6.75,0.675651314,0.425651314
132,1,11,6,3.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,5.5,7,-0.824348686,0.675651314
132,1,12,7,4.5,1,M,1,1,-0.99,-0.99,-0.137742718,0.862257282,0,1,7,5.5,0.675651314,-0.824348686
132,1,13,1,5.5,1,M,5,2,3.01,0.01,-0.137742718,0.862257282,0,1,6,6,-0.324348686,-0.324348686
132,1,14,2,6.5,1,M,3,2,1.01,0.01,-0.137742718,0.862257282,0,1,5.75,5.5,-0.574348686,-0.824348686
132,2,1,3,-6.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5,6,-1.324348686,-0.324348686
132,2,2,4,-5.5,-1,F,4,1,2.01,-0.99,0.862257282,-0.137742718,1,0,4.5,4.75,-1.824348686,-1.574348686
132,2,3,5,-4.5,-1,F,2,1,0.01,-0.99,0.862257282,-0.137742718,1,0,5.25,4.5,-1.074348686,-1.824348686
132,2,4,6,-3.5,-1,F,5,5,3.01,3.01,0.862257282,-0.137742718,1,0,3.75,1.75,-2.574348686,-4.574348686
132,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,7,7,0.675651314,0.675651314
132,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.5,7,0.175651314,0.675651314
132,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314
132,2,8,3,0.5,-1,F,2,3,0.01,1.01,0.862257282,-0.137742718,1,0,6.75,6,0.425651314,-0.324348686
132,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5.75,7,-0.574348686,0.675651314
132,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,6.75,7,0.425651314,0.675651314
132,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,7,5.5,0.675651314,-0.824348686
132,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,0.862257282,-0.137742718,1,0,5.5,7,-0.824348686,0.675651314
132,2,13,1,5.5,-1,F,2,5,0.01,3.01,0.862257282,-0.137742718,1,0,6,6,-0.324348686,-0.324348686
132,2,14,2,6.5,-1,F,2,3,0.01,1.01,0.862257282,-0.137742718,1,0,5.5,5.75,-0.824348686,-0.574348686
134,1,1,3,-6.5,1,M,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,2,4,-5.5,1,M,2,2,0.01,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,3,5,-4.5,1,M,2,3,0.01,1.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,4,6,-3.5,1,M,5,5,3.01,3.01,-1.262742718,1.987257282,0,1,6.5,7,0.175651314,0.675651314
134,1,5,7,-2.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,6,1,-1.5,1,M,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,6.5,0.675651314,0.175651314
134,1,7,2,-0.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,6.25,0.675651314,-0.074348686
134,1,8,3,0.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,9,4,1.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,10,5,2.5,1,M,1,2,-0.99,0.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,11,6,3.5,1,M,2,3,0.01,1.01,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,12,7,4.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,7,0.675651314,0.675651314
134,1,13,1,5.5,1,M,3,5,1.01,3.01,-1.262742718,1.987257282,0,1,7,5.75,0.675651314,-0.574348686
134,1,14,2,6.5,1,M,1,1,-0.99,-0.99,-1.262742718,1.987257282,0,1,7,6.5,0.675651314,0.175651314
134,2,1,3,-6.5,-1,F,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,2,4,-5.5,-1,F,2,2,0.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,3,5,-4.5,-1,F,3,2,1.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,4,6,-3.5,-1,F,5,5,3.01,3.01,1.987257282,-1.262742718,1,0,7,6.5,0.675651314,0.175651314
134,2,5,7,-2.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,6,1,-1.5,-1,F,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,6.5,7,0.175651314,0.675651314
134,2,7,2,-0.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,6.25,7,-0.074348686,0.675651314
134,2,8,3,0.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,10,5,2.5,-1,F,2,1,0.01,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,11,6,3.5,-1,F,3,2,1.01,0.01,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,7,7,0.675651314,0.675651314
134,2,13,1,5.5,-1,F,5,3,3.01,1.01,1.987257282,-1.262742718,1,0,5.75,7,-0.574348686,0.675651314
134,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,1.987257282,-1.262742718,1,0,6.5,7,0.175651314,0.675651314
135,1,1,3,-6.5,1,M,2,2,0.01,0.01,1.237257282,-1.387742718,0,1,7,6.5,0.675651314,0.175651314
135,1,2,4,-5.5,1,M,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,6.25,7,-0.074348686,0.675651314
135,1,3,5,-4.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,4,6,-3.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,5,7,-2.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,6,1,-1.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,7,2,-0.5,1,M,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,7,6.5,0.675651314,0.175651314
135,1,8,3,0.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,9,4,1.5,1,M,2,1,0.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,10,5,2.5,1,M,4,1,2.01,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,11,6,3.5,1,M,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,12,7,4.5,1,M,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,13,1,5.5,1,M,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,1,14,2,6.5,1,M,1,1,-0.99,-0.99,1.237257282,-1.387742718,0,1,7,7,0.675651314,0.675651314
135,2,1,3,-6.5,-1,F,2,2,0.01,0.01,-1.387742718,1.237257282,1,0,6.5,7,0.175651314,0.675651314
135,2,2,4,-5.5,-1,F,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,7,6.25,0.675651314,-0.074348686
135,2,3,5,-4.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,4,6,-3.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,5,7,-2.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,6,1,-1.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,7,2,-0.5,-1,F,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,6.5,7,0.175651314,0.675651314
135,2,8,3,0.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,9,4,1.5,-1,F,1,2,-0.99,0.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,10,5,2.5,-1,F,1,4,-0.99,2.01,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,11,6,3.5,-1,F,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,12,7,4.5,-1,F,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
135,2,14,2,6.5,-1,F,1,1,-0.99,-0.99,-1.387742718,1.237257282,1,0,7,7,0.675651314,0.675651314
139,1,1,3,-6.5,1,M,4,2,2.01,0.01,1.987257282,-0.137742718,0,1,5.25,6.5,-1.074348686,0.175651314
139,1,2,4,-5.5,1,M,4,4,2.01,2.01,1.987257282,-0.137742718,0,1,6,5.75,-0.324348686,-0.574348686
139,1,3,5,-4.5,1,M,2,1,0.01,-0.99,1.987257282,-0.137742718,0,1,6,6.75,-0.324348686,0.425651314
139,1,4,6,-3.5,1,M,2,6,0.01,4.01,1.987257282,-0.137742718,0,1,6,5,-0.324348686,-1.324348686
139,1,5,7,-2.5,1,M,6,1,4.01,-0.99,1.987257282,-0.137742718,0,1,5.75,7,-0.574348686,0.675651314
139,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6,7,-0.324348686,0.675651314
139,1,7,2,-0.5,1,M,2,1,0.01,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314
139,1,8,3,0.5,1,M,3,1,1.01,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314
139,1,9,4,1.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,5.25,7,-1.074348686,0.675651314
139,1,10,5,2.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314
139,1,11,6,3.5,1,M, ,1, ,-0.99,1.987257282,-0.137742718,0,1, ,7, ,0.675651314
139,1,12,7,4.5,1,M,1,4,-0.99,2.01,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314
139,1,13,1,5.5,1,M,1,1,-0.99,-0.99,1.987257282,-0.137742718,0,1,6.25,7,-0.074348686,0.675651314
139,1,14,2,6.5,1,M,1, ,-0.99, ,1.987257282,-0.137742718,0,1,6.25, ,-0.074348686, 
139,2,1,3,-6.5,-1,F,2,4,0.01,2.01,-0.137742718,1.987257282,1,0,6.5,5.25,0.175651314,-1.074348686
139,2,2,4,-5.5,-1,F,4,4,2.01,2.01,-0.137742718,1.987257282,1,0,5.75,6,-0.574348686,-0.324348686
139,2,3,5,-4.5,-1,F,1,2,-0.99,0.01,-0.137742718,1.987257282,1,0,6.75,6,0.425651314,-0.324348686
139,2,4,6,-3.5,-1,F,6,2,4.01,0.01,-0.137742718,1.987257282,1,0,5,6,-1.324348686,-0.324348686
139,2,5,7,-2.5,-1,F,1,6,-0.99,4.01,-0.137742718,1.987257282,1,0,7,5.75,0.675651314,-0.574348686
139,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6,0.675651314,-0.324348686
139,2,7,2,-0.5,-1,F,1,2,-0.99,0.01,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686
139,2,8,3,0.5,-1,F,1,3,-0.99,1.01,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686
139,2,9,4,1.5,-1,F,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,5.25,0.675651314,-1.074348686
139,2,10,5,2.5,-1,F,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686
139,2,11,6,3.5,-1,F,1, ,-0.99, ,-0.137742718,1.987257282,1,0,7, ,0.675651314, 
139,2,12,7,4.5,-1,F,4,1,2.01,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686
139,2,13,1,5.5,-1,F,1,1,-0.99,-0.99,-0.137742718,1.987257282,1,0,7,6.25,0.675651314,-0.074348686
139,2,14,2,6.5,-1,F, ,1, ,-0.99,-0.137742718,1.987257282,1,0, ,6.25, ,-0.074348686
140,1,1,3,-6.5,1,M,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,2,4,-5.5,1,M,3,2,1.01,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,3,5,-4.5,1,M,2,5,0.01,3.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,4,6,-3.5,1,M,4,3,2.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,5,7,-2.5,1,M,4,1,2.01,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,6,1,-1.5,1,M,1,1,-0.99,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,7,3,-0.5,1,M,2,3,0.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,8,4,0.5,1,M,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,9,5,1.5,1,M,2,3,0.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,10,6,2.5,1,M,2,5,0.01,3.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,11,7,3.5,1,M,1,1,-0.99,-0.99,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,12,1,4.5,1,M,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,13,2,5.5,1,M,1,2,-0.99,0.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,1,14,3,6.5,1,M,3,3,1.01,1.01,-2.012742718,0.237257282,0,1,7,7,0.675651314,0.675651314
140,2,1,3,-6.5,-1,F,2,1,0.01,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
140,2,2,4,-5.5,-1,F,2,3,0.01,1.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
140,2,3,5,-4.5,-1,F,5,2,3.01,0.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
140,2,4,6,-3.5,-1,F,3,4,1.01,2.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
140,2,5,7,-2.5,-1,F,1,4,-0.99,2.01,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
140,2,6,1,-1.5,-1,F,1,1,-0.99,-0.99,0.237257282,-2.012742718,1,0,7,7,0.675651314,0.675651314
